Year,country,Survey,Period,Haul,Haul-1,Date,Long,Lat,Nfish,Sampling,Length ,Lengthcl,Wt,Wov,Wovf,Wnov,Sex,Mat,Wcent,Cod,Ncent,POFage,Oocyte_H,Batch_H_yes,oocyte_w,Age,Comments,Histological,Batch_W_yes
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,90,R,27.8,,177,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,91,R,28,,185.9,,,,2,6,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,92,R,32.2,,261.4,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,93,R,30.4,,221.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,94,R,31.3,,229.6,,,,2,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,95,R,31.1,,251.9,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,96,R,30.2,,227,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,97,R,29.2,,204.1,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,98,R,30.1,,229.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,99,R,31.5,,245.3,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22016,,21/07/2022,51.43,-10.99,100,R,29.8,,210,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,1,R,33.5,,262.2,4,,258.2,2,5,,D162,,,1,no,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,2,R,32.2,,292.1,7.9,,284.2,2,3,,D163,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,3,R,29.6,,234.2,1.4,,232.8,2,5,,D164,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,4,R,35.6,,358.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,5,R,33.6,,284.8,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,6,R,29.8,,241.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,7,R,31.7,,285.1,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,8,R,34.5,,308.6,5.5,,303.1,2,5,,D165,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,9,R,32,,272.8,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,10,R,32.9,,250.9,9.4,,241.5,2,3,,D166,,,3,no,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,11,R,31.6,,256.6,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,12,R,33.8,,256.4,6.8,,249.6,2,5,,D167,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,13,R,32.8,,279.1,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,14,R,29.9,,232.7,1.2,,231.5,2,6,,D168,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,15,R,30.5,,244.2,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,16,R,30.9,,255.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,17,R,33.1,,261.5,4.4,,257.1,2,5,,D169,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,18,R,32.8,,278.5,2.8,,275.7,2,5,,D170,,,3,no,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,19,R,36,,344.4,14.1,,330.3,2,4,,D171,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,20,R,30,,210.3,3.9,,206.4,2,5,,D172,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,21,R,33.2,,299,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,22,R,31.2,,235.8,4.9,,230.9,2,3,,D173,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,23,R,30.7,,253.8,6.3,,247.5,2,3,,D174,,6,3,no,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,24,R,31,,246.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,25,R,32.1,,274.5,7.3,,267.2,2,4,,D175,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,26,R,28.3,,204.4,2.1,,202.3,2,5,,D176,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,27,R,30.6,,224.6,3,,221.6,2,5,,D177,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,28,R,34.9,,319.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,29,R,31.4,,275.2,2.5,,272.7,2,5,,D178,,,3,no,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,30,R,33.3,,282.2,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,31,R,32.3,,267.1,5.2,,261.9,2,4,,D179,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,32,R,32.5,,286.2,3.7,,282.5,2,5,,D180,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,33,R,31,,250.9,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,34,R,32.7,,237.8,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,35,R,33.5,,284.8,4.2,,280.6,2,5,,D181,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,36,R,29.7,,249.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,37,R,33.1,,279.1,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,38,R,29.6,,213.4,5,,208.4,2,4,,D182,1,1,5,yes,5,,,,yes
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,39,R,33.2,,297.4,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,40,R,35,,330,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,41,R,32.1,,288.8,12.6,,276.2,2,3,,D183,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,42,R,30.4,,225.1,5.1,,220,2,3,,D184,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,43,R,29.4,,214.5,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,44,R,30.2,,228.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,45,R,32.7,,274.2,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,46,R,29.5,,221.9,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,47,R,30,,237.4,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,48,R,29.7,,221.2,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,49,R,30.5,,249.1,8.2,,240.9,2,5,,D185,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,50,R,33.2,,266.4,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,51,R,29.8,,225.2,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,52,R,35.6,,348,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,53,R,31.3,,248.1,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,54,R,31.7,,244.9,,,,1,6,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,55,R,30.5,,237.3,1.9,,235.4,2,6,,D186,,,2,no,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,56,R,30.5,,229.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,57,R,31.9,,262,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,58,R,32,,268.9,3.2,,265.7,2,5,,D187,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,59,R,22.9,,229.1,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,60,R,32.7,,279.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,61,R,32.3,,266.9,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,62,R,30.6,,251.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,63,R,31,,264.7,6.5,,258.2,2,4,,D188,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,64,R,31.5,,254.9,8.9,,246,2,3,,D189,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,65,R,30.8,,244.2,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,66,R,30.5,,230,2.6,,227.4,2,5,,D190,,,3,no,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,67,R,29,,222.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,68,R,28.5,,181.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,69,R,26.8,,190,3.2,,186.8,2,5,,D191,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,70,R,30,,233,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,71,R,28.7,,220.4,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,72,R,29.8,,259.4,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,73,R,31.7,,278.8,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,74,R,31.9,,250.9,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,75,R,28,,198,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,76,R,31,,244,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,77,R,30.7,,244.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,78,R,29.8,,225.5,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,79,R,31.2,,253.4,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,80,R,31.9,,249.3,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,81,R,30.7,,255.6,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,82,R,31.1,,253.9,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,83,R,35.2,,336.8,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,84,R,30.2,,245.9,,,,1,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,85,R,35.2,,338.6,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,86,R,31.2,,258.1,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,87,R,32.4,,268.8,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,88,R,30.6,,233.5,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,89,R,31.6,,237.2,,,,2,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,90,R,34.2,,286.4,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,91,R,30.1,,213.6,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,92,R,30,,248.2,,,,2,6,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,93,R,30.9,,262.8,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,94,R,30.3,,229.4,,,,2,4,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,95,R,30.8,,233.3,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,96,R,30.1,,236,,,,1,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,97,R,33.3,,278.2,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,98,R,31.9,,253.5,,,,2,5,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,99,R,30.8,,244,,,,1,3,,,,,,,,,,,
2022,MSS,MEGS,7,AE22017,,23/07/2022,54.883,-9.921,100,R,30,,242,,,,2,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,1,R ,34,,332,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,2,R ,33,,325,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,3,R ,36,,382,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,4,R ,33,,291,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,5,R ,33,,299,9,,290,2,3,,W001,,,4,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,6,R ,31,,235,5.7,,229.3,2,3,,W002,,5,3,no,,7,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,7,R ,33,,297,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,8,R ,34,,315,9.6,,305.4,2,3,,W003,,6,3,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,9,R ,36,,407,17.4,,389.6,2,3,,W004,,5,3,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,10,R ,33,,303,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,11,R ,32,,305,14.5,,290.5,2,3,,W005,,,3,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,12,R ,31,,269,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,13,R ,30,,226,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,14,R ,32,,274,12.3,,261.7,2,3,,W006,,6,3,no,,7,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,15,R ,31,,273,22.2,,250.8,2,4,,W007,,6,5,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,16,R ,35,,369,21.4,,347.6,2,3,,W008,,6,3,no,,16,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,17,R ,36,,381,13.8,,367.2,2,3,,W009,,,3,no,,10,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,18,R ,32,,294,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,19,R ,32,,283,5.5,,277.5,2,3,,W010,,,3,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,20,R ,32,,282,21.1,,260.9,2,5,,W011,,,5,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,21,R ,32,,287,16.1,,270.9,2,3,,W012,1,6,4,no,5,8,,,yes
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,22,R ,31,,282,15.1,,266.9,2,3,,W013,,,4,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,23,R ,32,,310,38,,272,2,5,,W015,,,1,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,24,R ,34,,310,9.8,,300.2,2,3,,W014,,4,3,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,25,R ,32,,260,8.1,,251.9,2,3,,W016,2,6,4,no,3,6,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,26,R ,32,,295,15.4,,279.6,2,3,,W017,,,4,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,27,R ,30,,259,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,28,R ,34,,334,19.1,,314.9,2,3,,W018,,,3,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,29,R ,32,,284,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,30,R ,36,,412,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,31,R ,32,,300,12.5,,287.5,2,3,,W020,,6,4,no,,6,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,32,R ,31,,281,18.3,,262.7,2,3,,W019,,,3,no,,8,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,33,R ,31,,237,,,,2,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,34,R ,31,,260,,,,2,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,35,R ,33,,318,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,36,R ,32,,276,,,,2,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,37,R ,30,,240,,,,2,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,38,R ,30,,234,,,,2,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,39,R ,30,,256,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,1,,17/06/2022,47.57,-6.48,40,R ,32,,273,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,2,,17/06/2022,47.59,-7.07,1,R ,41,,562,38.3,,523.7,2,3,,W021,,,3,no,,14,,,
2022,WESPAS,MEGS,6,2,,17/06/2022,47.59,-7.07,2,R ,35,,323,,,,2,6,,,,,,,,,,,
2022,WESPAS,MEGS,6,2,,17/06/2022,47.59,-7.07,3,R ,36,,382,,,,1,5,,,,,,,,,,,
2022,WESPAS,MEGS,6,2,,17/06/2022,47.59,-7.07,4,R ,32,,277,,,,1,6,,,,,,,,,,,
2022,WESPAS,MEGS,6,2,,17/06/2022,47.59,-7.07,5,R ,28,,187,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,3,,18/06/2022,48.08,-6.16,1,R ,17,,44,,,,1,2,,,,,,,,,,,
2022,WESPAS,MEGS,6,3,,18/06/2022,48.08,-6.16,2,R ,15,,30,,,,1,2,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,1,R ,33,,330,13.1,,316.9,2,3,,W022,,6,3,no,,8,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,2,R ,31,,256,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,3,R ,38,,462,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,4,R ,30,,243,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,5,R ,32,,250,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,6,R ,35,,354,21.3,,332.7,2,4,,W023,,1,4,no,5,10,,,yes
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,7,R ,34,,329,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,8,R ,36,,396,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,9,R ,32,,289,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,10,R ,31,,277,11.9,,265.1,2,3,,W024,,0,3,no,,7,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,11,R ,36,,371,15.8,,355.2,2,3,,W025,,3,4,no,,12,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,12,R ,34,,400,,,,1,5,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,13,R ,37,,434,30,,404,2,3,,W026,,0,3,no,,10,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,14,R ,33,,291,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,15,R ,32,,305,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,16,R ,32,,259,11.2,,247.8,2,3,,W027,,6,4,no,5,8,,,yes
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,17,R ,32,,259,12.8,,246.2,2,3,,W028,,0,3,no,,8,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,18,R ,36,,389,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,19,R ,33,,338,13.3,,324.7,2,3,,W029,,2,4,no,,8,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,20,R ,36,,381,22.2,,358.8,2,3,,W030,2,2,4,no,3,12,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,21,R ,32,,272,9.5,,262.5,2,3,,W031,,,3,no,,10,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,22,R ,33,,331,12.8,,318.2,2,3,,W032,0,5,4,no,3,14,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,23,R ,35,,334,12.6,,321.4,2,3,,W033,,2,3,no,,14,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,24,R ,37,,436,,,,1,5,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,25,R ,34,,310,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,26,R ,36,,388,11.7,,376.3,2,3,,W034,,6,4,no,,14,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,27,R ,32,,276,14.3,,261.7,2,3,,W035,,,3,no,,8,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,28,R ,32,,320,23.8,,296.2,2,3,,W036,,0,3,no,,8,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,29,R ,35,,359,15.5,,343.5,2,3,,W037,,5,3,no,,17,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,30,R ,33,,289,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,31,R ,30,,233,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,32,R ,30,,232,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,33,R ,34,,365,26.5,,338.5,2,3,,W038,1,,4,no,3,18,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,34,R ,35,,331,11.6,,319.4,2,3,,W039,,,3,no,,9,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,35,R ,32,,306,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,36,R ,33,,290,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,37,R ,35,,343,15,,328,2,3,,W041,,5,3,no,,10,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,38,R ,30,,241,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,39,R ,27,,177,,,,1,3,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,40,R ,33,,304,10.4,,293.6,2,3,,W040,,6,3,no,,8,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,41,R ,31,,242,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,42,R ,32,,305,,,,1,4,,,,,,,,,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,43,R ,33,,301,12,,289,2,3,,W042,,4,3,no,,10,,,
2022,WESPAS,MEGS,6,9,,25/06/2022,49.59,-9.31,44,R ,34,,317,21.4,,295.6,2,3,,W043,,,4,no,,13,,,
